DynCount,FuncCount,DecCount,DynFunc,FuncDec,DynDec,Relatedness
5,16,0,1,0,0,1
5,0,2,0,0,1,1
0,12,5,0,1,0,1
2,2,8,1,1,1,1
1,9,11,1,1,1,1
24,68,4,1,1,1,1
174,63,181,1,1,1,1
0,35,0,0,0,0,0
2,1,5,1,1,1,1
6,1,0,1,0,0,1
16,204,58,1,1,1,1
89,184,84,1,1,1,1
0,4,0,0,0,0,0
20,12,4,1,1,1,1
103,286,136,1,1,1,1
0,9,0,0,0,0,0
0,0,9,0,0,0,0
87,59,45,1,1,1,1
0,2,1,0,1,0,1
0,35,2,0,1,0,1
1,4,2,1,1,1,1
0,1,0,0,0,0,0
0,1,34,0,1,0,1
0,2,0,0,0,0,0
0,5,0,0,0,0,0
0,13,4,0,1,0,1
1,5,14,1,1,1,1
0,3,0,0,0,0,0
0,23,2,0,1,0,1
0,5,10,0,1,0,1
6,25,0,1,0,0,1
35,284,897,1,1,1,1
2,2,0,1,0,0,1
196,747,154,1,1,1,1
2,1,0,1,0,0,1
4,8,0,1,0,0,1
37,14,10,1,1,1,1
0,2,0,0,0,0,0
0,8,0,0,0,0,0
18,115,43,1,1,1,1
0,8,0,0,0,0,0
280,1363,1242,1,1,1,1
0,0,1,0,0,0,0
2,22,24,1,1,1,1
3,8,5,1,1,1,1
0,3,0,0,0,0,0
226,128,47,1,1,1,1
1,50,2,1,1,1,1
48,140,149,1,1,1,1
0,3,0,0,0,0,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
37,80,20,1,1,1,1
58,67,0,1,0,0,1
0,6,0,0,0,0,0
38,170,270,1,1,1,1
39,64,112,1,1,1,1
2,2,0,1,0,0,1
0,11,5,0,1,0,1
0,0,4,0,0,0,0
30,4,20,1,1,1,1
1,0,0,0,0,0,0
17,11,1,1,1,1,1
0,4,0,0,0,0,0
0,1,10,0,1,0,1
0,2,2,0,1,0,1
10,13,16,1,1,1,1
13,35,4,1,1,1,1
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,3,0,0,0,0,0
0,0,9,0,0,0,0
0,4,40,0,1,0,1
0,21,0,0,0,0,0
0,2,0,0,0,0,0
0,24,1,0,1,0,1
1,17,0,1,0,0,1
0,1,0,0,0,0,0
3,1,18,1,1,1,1
0,15,0,0,0,0,0
0,2,2,0,1,0,1
1,10,11,1,1,1,1
15,14,2,1,1,1,1
18,41,10,1,1,1,1
0,12,0,0,0,0,0
0,1,0,0,0,0,0
18,176,30,1,1,1,1
66,52,20,1,1,1,1
0,4,0,0,0,0,0
15,35,6,1,1,1,1
6,2,0,1,0,0,1
0,4,0,0,0,0,0
4,10,18,1,1,1,1
0,18,99,0,1,0,1
23,335,190,1,1,1,1
9,11,35,1,1,1,1
0,1,0,0,0,0,0
0,10,0,0,0,0,0
0,18,14,0,1,0,1
0,2,2,0,1,0,1
0,10,0,0,0,0,0
0,2,0,0,0,0,0
0,3,0,0,0,0,0
0,5,0,0,0,0,0
74,182,137,1,1,1,1
0,2,0,0,0,0,0
4,39,30,1,1,1,1
197,421,469,1,1,1,1
0,1,2,0,1,0,1
9,17,0,1,0,0,1
0,0,1,0,0,0,0
0,4,0,0,0,0,0
79,296,173,1,1,1,1
0,1,0,0,0,0,0
9,311,9,1,1,1,1
0,30,6,0,1,0,1
0,1,0,0,0,0,0
922,1109,892,1,1,1,1
5,281,18,1,1,1,1
0,13,0,0,0,0,0
4,11,16,1,1,1,1
44,186,37,1,1,1,1
3,15,7,1,1,1,1
1,6,0,1,0,0,1
11,9,13,1,1,1,1
0,10,0,0,0,0,0
1,9,1,1,1,1,1
287,712,644,1,1,1,1
1,7,0,1,0,0,1
27,99,144,1,1,1,1
0,1,0,0,0,0,0
0,18,4,0,1,0,1
1,0,0,0,0,0,0
11,47,3,1,1,1,1
8,8,32,1,1,1,1
0,1,9,0,1,0,1
40,240,185,1,1,1,1
0,3,0,0,0,0,0
0,12,0,0,0,0,0
0,1,0,0,0,0,0
2,7,1,1,1,1,1
2,21,1,1,1,1,1
5,29,0,1,0,0,1
0,1,12,0,1,0,1
5,10,0,1,0,0,1
1389,2679,2193,1,1,1,1
23,27,2,1,1,1,1
0,3,0,0,0,0,0
1,14,0,1,0,0,1
8,70,23,1,1,1,1
11,689,17,1,1,1,1
0,2,0,0,0,0,0
12,31,102,1,1,1,1
0,25,0,0,0,0,0
143,200,26,1,1,1,1
0,1,0,0,0,0,0
23,0,0,0,0,0,0
0,5,0,0,0,0,0
389,683,133,1,1,1,1
4,9,0,1,0,0,1
1,15,5,1,1,1,1
26,113,16,1,1,1,1
12,22,50,1,1,1,1
0,5,0,0,0,0,0
35,77,24,1,1,1,1
6,23,11,1,1,1,1
5,11,2,1,1,1,1
0,0,2,0,0,0,0
0,5,0,0,0,0,0
0,8,0,0,0,0,0
1,22,0,1,0,0,1
42,93,50,1,1,1,1
7,148,56,1,1,1,1
2,0,0,0,0,0,0
0,0,2,0,0,0,0
2,199,0,1,0,0,1
21,1,8,1,1,1,1
0,1,0,0,0,0,0
0,0,2,0,0,0,0
5,14,15,1,1,1,1
15,26,25,1,1,1,1
0,4,0,0,0,0,0
0,5,0,0,0,0,0
0,2,0,0,0,0,0
1,0,2,0,0,1,1
2,3,3,1,1,1,1
0,12,0,0,0,0,0
0,6,0,0,0,0,0
0,2,0,0,0,0,0
0,1,30,0,1,0,1
0,1,0,0,0,0,0
0,3,1,0,1,0,1
110,228,254,1,1,1,1
1342,2033,1509,1,1,1,1
0,9,0,0,0,0,0
0,14,0,0,0,0,0
13,30,69,1,1,1,1
17,57,0,1,0,0,1
0,2,2,0,1,0,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
2,0,0,0,0,0,0
0,1,0,0,0,0,0
2,1,0,1,0,0,1
116,75,9,1,1,1,1
0,83,0,0,0,0,0
119,243,462,1,1,1,1
0,15,1,0,1,0,1
0,4,0,0,0,0,0
2,18,2,1,1,1,1
0,0,1,0,0,0,0
0,12,5,0,1,0,1
1,6,0,1,0,0,1
0,11,0,0,0,0,0
0,0,5,0,0,0,0
1,0,0,0,0,0,0
0,1,1,0,1,0,1
1,23,7,1,1,1,1
0,4,0,0,0,0,0
0,0,5,0,0,0,0
0,7,0,0,0,0,0
0,2,2,0,1,0,1
11,19,24,1,1,1,1
0,16,0,0,0,0,0
1,11,0,1,0,0,1
48,258,75,1,1,1,1
77,1008,462,1,1,1,1
6,5,13,1,1,1,1
0,39,0,0,0,0,0
0,1,0,0,0,0,0
0,1,12,0,1,0,1
1259,1864,1507,1,1,1,1
1264,1605,1234,1,1,1,1
26,26,0,1,0,0,1
21,2,27,1,1,1,1
3,0,0,0,0,0,0
6,23,2,1,1,1,1
0,1,0,0,0,0,0
35,230,72,1,1,1,1
0,23,0,0,0,0,0
1,6,2,1,1,1,1
2,12,3,1,1,1,1
1,12,8,1,1,1,1
28,25,5,1,1,1,1
0,0,4,0,0,0,0
2,6,24,1,1,1,1
2,78,5,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,0,13,0,0,0,0
0,0,8,0,0,0,0
10,7,6,1,1,1,1
0,3,0,0,0,0,0
16,25,4,1,1,1,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
128,145,279,1,1,1,1
2,0,32,0,0,1,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
33,8,0,1,0,0,1
1,7,0,1,0,0,1
0,1,0,0,0,0,0
30,87,116,1,1,1,1
1408,2163,1360,1,1,1,1
2,305,35,1,1,1,1
0,8,3,0,1,0,1
23,80,4,1,1,1,1
0,51,2,0,1,0,1
0,41,0,0,0,0,0
0,1,10,0,1,0,1
324,735,16,1,1,1,1
262,413,511,1,1,1,1
14,109,79,1,1,1,1
1,4,1,1,1,1,1
7,51,1,1,1,1,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
22,33,20,1,1,1,1
0,4,0,0,0,0,0
15,2,57,1,1,1,1
0,0,2,0,0,0,0
0,2,2,0,1,0,1
0,1,0,0,0,0,0
0,2,3,0,1,0,1
1,17,0,1,0,0,1
0,2,14,0,1,0,1
0,3,0,0,0,0,0
1,33,0,1,0,0,1
8,10,36,1,1,1,1
0,4,7,0,1,0,1
0,12,0,0,0,0,0
2,0,0,0,0,0,0
4,46,19,1,1,1,1
0,3,6,0,1,0,1
16,25,4,1,1,1,1
2,39,0,1,0,0,1
0,2,2,0,1,0,1
0,4,0,0,0,0,0
37,17,2,1,1,1,1
0,5,0,0,0,0,0
0,4,1,0,1,0,1
0,2,0,0,0,0,0
9,77,87,1,1,1,1
0,3,0,0,0,0,0
2315,3592,1713,1,1,1,1
0,0,2,0,0,0,0
13,59,0,1,0,0,1
4,5,2,1,1,1,1
148,84,79,1,1,1,1
4,4,0,1,0,0,1
223,345,159,1,1,1,1
8,6,11,1,1,1,1
6,5,0,1,0,0,1
3,0,0,0,0,0,0
1,1,7,1,1,1,1
0,1,0,0,0,0,0
24,358,45,1,1,1,1
0,2,0,0,0,0,0
9,181,63,1,1,1,1
9,0,0,0,0,0,0
2,365,9,1,1,1,1
0,3,0,0,0,0,0
0,1,34,0,1,0,1
17,38,17,1,1,1,1
2,6,7,1,1,1,1
1,0,0,0,0,0,0
0,1,0,0,0,0,0
14,8,2,1,1,1,1
1595,1652,1198,1,1,1,1
4,6,0,1,0,0,1
0,2,0,0,0,0,0
78,67,0,1,0,0,1
0,1,0,0,0,0,0
68,39,34,1,1,1,1
5,18,6,1,1,1,1
0,41,1,0,1,0,1
1912,2709,1666,1,1,1,1
1,0,0,0,0,0,0
0,3,0,0,0,0,0
40,70,0,1,0,0,1
26,12,19,1,1,1,1
0,1,0,0,0,0,0
3,5,1,1,1,1,1
1,20,0,1,0,0,1
5,6,0,1,0,0,1
21,15,16,1,1,1,1
164,207,70,1,1,1,1
0,0,12,0,0,0,0
0,375,0,0,0,0,0
71,137,0,1,0,0,1
60,253,3,1,1,1,1
3,52,0,1,0,0,1
21,28,5,1,1,1,1
6,18,0,1,0,0,1
22,29,30,1,1,1,1
0,4,0,0,0,0,0
5,21,1,1,1,1,1
1244,1841,1464,1,1,1,1
340,680,241,1,1,1,1
0,1,0,0,0,0,0
1,1,5,1,1,1,1
2,53,3,1,1,1,1
0,21,29,0,1,0,1
26,12,0,1,0,0,1
0,3,0,0,0,0,0
223,309,14,1,1,1,1
32,76,51,1,1,1,1
0,2,0,0,0,0,0
5,1,14,1,1,1,1
658,1064,633,1,1,1,1
2,40,2,1,1,1,1
2,7,0,1,0,0,1
0,1,0,0,0,0,0
0,0,1,0,0,0,0
39,130,105,1,1,1,1
29,193,129,1,1,1,1
0,4,2,0,1,0,1
131,128,283,1,1,1,1
0,1,0,0,0,0,0
0,15,0,0,0,0,0
0,4,4,0,1,0,1
3,3,1,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
9,35,0,1,0,0,1
0,1,0,0,0,0,0
100,236,71,1,1,1,1
0,1,1,0,1,0,1
2,0,1,0,0,1,1
4,37,25,1,1,1,1
2,10,0,1,0,0,1
302,505,297,1,1,1,1
0,2,0,0,0,0,0
68,5,100,1,1,1,1
16,51,34,1,1,1,1
2,4,6,1,1,1,1
0,167,47,0,1,0,1
0,22,0,0,0,0,0
5,3,0,1,0,0,1
0,8,0,0,0,0,0
62,99,23,1,1,1,1
17,15,6,1,1,1,1
2,1,0,1,0,0,1
5,6,0,1,0,0,1
0,0,12,0,0,0,0
53,26,15,1,1,1,1
1,0,0,0,0,0,0
7,34,2,1,1,1,1
0,5,14,0,1,0,1
0,14,0,0,0,0,0
0,3,0,0,0,0,0
4,12,2,1,1,1,1
46,68,42,1,1,1,1
50,93,126,1,1,1,1
10,380,54,1,1,1,1
5,38,1,1,1,1,1
0,43,0,0,0,0,0
40,463,94,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
1,49,2,1,1,1,1
4,146,73,1,1,1,1
241,629,10,1,1,1,1
1,0,0,0,0,0,0
16,38,0,1,0,0,1
2,2,0,1,0,0,1
1476,1457,1024,1,1,1,1
4,0,0,0,0,0,0
125,47,74,1,1,1,1
7,36,5,1,1,1,1
0,5,0,0,0,0,0
0,1,1,0,1,0,1
5,20,0,1,0,0,1
7,6,0,1,0,0,1
0,1,1,0,1,0,1
2,1,2,1,1,1,1
0,1,0,0,0,0,0
342,2,0,1,0,0,1
0,0,7,0,0,0,0
0,0,27,0,0,0,0
0,1,1,0,1,0,1
31,42,1,1,1,1,1
0,29,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
91,250,77,1,1,1,1
2,8,0,1,0,0,1
3,44,2,1,1,1,1
7,34,0,1,0,0,1
0,1,2,0,1,0,1
0,27,0,0,0,0,0
66,94,4,1,1,1,1
5,72,96,1,1,1,1
0,1,0,0,0,0,0
4,1,17,1,1,1,1
11,32,1,1,1,1,1
9,16,0,1,0,0,1
5,281,18,1,1,1,1
6,46,1,1,1,1,1
0,0,12,0,0,0,0
5,33,14,1,1,1,1
0,1,14,0,1,0,1
7,7,28,1,1,1,1
0,24,0,0,0,0,0
5,17,1,1,1,1,1
0,2,2,0,1,0,1
0,4,0,0,0,0,0
0,4,0,0,0,0,0
1,27,4,1,1,1,1
103,286,136,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,5,0,0,0,0,0
0,1,0,0,0,0,0
118,12,24,1,1,1,1
19,24,26,1,1,1,1
1,2,1,1,1,1,1
10,16,6,1,1,1,1
0,5,0,0,0,0,0
0,3,0,0,0,0,0
0,1,0,0,0,0,0
0,0,1,0,0,0,0
20,58,0,1,0,0,1
1,20,5,1,1,1,1
0,2,5,0,1,0,1
0,11,0,0,0,0,0
0,14,1,0,1,0,1
0,7,0,0,0,0,0
76,170,127,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
14,200,37,1,1,1,1
10,67,61,1,1,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
1,6,0,1,0,0,1
0,2,0,0,0,0,0
0,17,12,0,1,0,1
13,4,2,1,1,1,1
0,10,24,0,1,0,1
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,2,0,0,0,0,0
1,2,56,1,1,1,1
0,1146,0,0,0,0,0
0,1,1,0,1,0,1
18,159,6,1,1,1,1
0,47,0,0,0,0,0
2,1,0,1,0,0,1
0,0,4,0,0,0,0
5,101,0,1,0,0,1
0,12,1,0,1,0,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
0,46,33,0,1,0,1
0,2,0,0,0,0,0
9,0,0,0,0,0,0
0,1,0,0,0,0,0
3,85,9,1,1,1,1
16,18,12,1,1,1,1
0,5,4,0,1,0,1
1,78,13,1,1,1,1
0,49,6,0,1,0,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
2,20,0,1,0,0,1
3,1,0,1,0,0,1
1,7,0,1,0,0,1
68,20,37,1,1,1,1
33,86,4,1,1,1,1
0,3,0,0,0,0,0
0,2,1,0,1,0,1
0,25,5,0,1,0,1
0,5,0,0,0,0,0
338,330,113,1,1,1,1
1,9,4,1,1,1,1
2,2,0,1,0,0,1
0,1,0,0,0,0,0
5,112,14,1,1,1,1
0,5,0,0,0,0,0
17,42,16,1,1,1,1
0,57,2,0,1,0,1
2,3,3,1,1,1,1
0,61,9,0,1,0,1
1355,2371,1188,1,1,1,1
0,1,0,0,0,0,0
4,23,71,1,1,1,1
0,19,0,0,0,0,0
40,55,51,1,1,1,1
0,2,0,0,0,0,0
5,0,5,0,0,1,1
9,129,149,1,1,1,1
118,985,2341,1,1,1,1
79,296,173,1,1,1,1
15,7,0,1,0,0,1
80,57,6,1,1,1,1
0,1,0,0,0,0,0
1,16,3,1,1,1,1
0,5,0,0,0,0,0
8,6,7,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
72,53,8,1,1,1,1
73,386,146,1,1,1,1
1255,1661,207,1,1,1,1
0,5,1,0,1,0,1
0,1,0,0,0,0,0
19,100,2,1,1,1,1
1,5,0,1,0,0,1
47,34,26,1,1,1,1
76,97,60,1,1,1,1
0,1,0,0,0,0,0
34,26,2,1,1,1,1
1,1,0,1,0,0,1
0,4,0,0,0,0,0
10,6,0,1,0,0,1
0,2,0,0,0,0,0
0,45,12,0,1,0,1
527,658,358,1,1,1,1
10,3,0,1,0,0,1
37,68,269,1,1,1,1
7,6,3,1,1,1,1
14,16,8,1,1,1,1
0,7,0,0,0,0,0
2518,3354,699,1,1,1,1
4,3,38,1,1,1,1
1,3,0,1,0,0,1
0,4,0,0,0,0,0
33,53,71,1,1,1,1
4,2,0,1,0,0,1
1,52,81,1,1,1,1
0,4,0,0,0,0,0
0,2,1,0,1,0,1
15,38,13,1,1,1,1
62,148,0,1,0,0,1
16,75,1,1,1,1,1
0,2,0,0,0,0,0
0,5,0,0,0,0,0
2,6,8,1,1,1,1
0,6,0,0,0,0,0
0,0,4,0,0,0,0
741,1296,379,1,1,1,1
8,10,0,1,0,0,1
0,15,34,0,1,0,1
0,6,0,0,0,0,0
229,131,49,1,1,1,1
0,0,10,0,0,0,0
0,1,0,0,0,0,0
0,5,5,0,1,0,1
263,498,2,1,1,1,1
113,327,254,1,1,1,1
0,2,2,0,1,0,1
0,36,12,0,1,0,1
81,58,84,1,1,1,1
3,46,34,1,1,1,1
0,13,0,0,0,0,0
0,4,0,0,0,0,0
2,2,2,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,8,9,0,1,0,1
17,115,6,1,1,1,1
0,0,9,0,0,0,0
35,70,93,1,1,1,1
0,1,0,0,0,0,0
0,8,3,0,1,0,1
1,0,0,0,0,0,0
0,1,0,0,0,0,0
20,790,68,1,1,1,1
0,12,1,0,1,0,1
5,17,4,1,1,1,1
1015,827,487,1,1,1,1
0,6,0,0,0,0,0
86,962,221,1,1,1,1
0,5,0,0,0,0,0
1,8,12,1,1,1,1
10,11,28,1,1,1,1
0,13,0,0,0,0,0
1,1,2,1,1,1,1
0,6,6,0,1,0,1
2,61,0,1,0,0,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
0,1,0,0,0,0,0
0,1,1,0,1,0,1
10,5,7,1,1,1,1
0,2,0,0,0,0,0
4,8,0,1,0,0,1
0,0,1,0,0,0,0
3,72,8,1,1,1,1
6,25,14,1,1,1,1
2,4,4,1,1,1,1
0,15,0,0,0,0,0
5,8,3,1,1,1,1
4,34,14,1,1,1,1
28,6,11,1,1,1,1
0,9,17,0,1,0,1
114,291,137,1,1,1,1
6,137,54,1,1,1,1
23,120,101,1,1,1,1
4,11,16,1,1,1,1
40,55,51,1,1,1,1
48,7,48,1,1,1,1
0,0,3,0,0,0,0
162,193,337,1,1,1,1
0,0,1,0,0,0,0
0,0,7,0,0,0,0
0,5,0,0,0,0,0
0,1,0,0,0,0,0
0,3,0,0,0,0,0
0,3,0,0,0,0,0
2,8,34,1,1,1,1
75,84,749,1,1,1,1
8,9,4,1,1,1,1
0,10,12,0,1,0,1
103,287,148,1,1,1,1
0,6,1,0,1,0,1
12,219,39,1,1,1,1
1,0,3,0,0,1,1
2,0,0,0,0,0,0
479,649,138,1,1,1,1
0,11,0,0,0,0,0
0,0,2,0,0,0,0
2,6,9,1,1,1,1
0,8,0,0,0,0,0
2,28,0,1,0,0,1
1,1,3,1,1,1,1
3,5,6,1,1,1,1
0,1,0,0,0,0,0
0,2,3,0,1,0,1
5,11,18,1,1,1,1
1,12,4,1,1,1,1
3,3,1,1,1,1,1
1,6,2,1,1,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
6,156,10,1,1,1,1
0,1,21,0,1,0,1
34,7,23,1,1,1,1
1,4,1,1,1,1,1
0,0,1,0,0,0,0
0,5,0,0,0,0,0
3,8,34,1,1,1,1
1,4,0,1,0,0,1
6,35,12,1,1,1,1
2,0,0,0,0,0,0
12,21,2,1,1,1,1
0,10,6,0,1,0,1
0,5,0,0,0,0,0
0,0,1,0,0,0,0
0,1,0,0,0,0,0
7,10,2,1,1,1,1
80,82,9,1,1,1,1
0,10,0,0,0,0,0
43,300,132,1,1,1,1
24,25,161,1,1,1,1
15,29,111,1,1,1,1
0,2,0,0,0,0,0
19,170,42,1,1,1,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
0,17,0,0,0,0,0
4,49,24,1,1,1,1
1095,2138,836,1,1,1,1
685,1383,634,1,1,1,1
0,6,0,0,0,0,0
25,25,2,1,1,1,1
1,18,0,1,0,0,1
15,80,55,1,1,1,1
2,783,40,1,1,1,1
0,2,0,0,0,0,0
94,159,27,1,1,1,1
0,1,0,0,0,0,0
13,24,27,1,1,1,1
0,6,0,0,0,0,0
374,726,312,1,1,1,1
3,10,0,1,0,0,1
14,10,4,1,1,1,1
4,18,1,1,1,1,1
7,29,0,1,0,0,1
0,5,0,0,0,0,0
2,11,0,1,0,0,1
0,19,0,0,0,0,0
4,4,0,1,0,0,1
144,201,204,1,1,1,1
2,3,1,1,1,1,1
2,0,1,0,0,1,1
37,80,20,1,1,1,1
0,3,0,0,0,0,0
0,45,2,0,1,0,1
8,37,14,1,1,1,1
0,1,1,0,1,0,1
1,1,0,1,0,0,1
3,46,46,1,1,1,1
41,30,23,1,1,1,1
0,6,0,0,0,0,0
40,13,0,1,0,0,1
0,44,0,0,0,0,0
3,5,0,1,0,0,1
1,4,0,1,0,0,1
0,1,2,0,1,0,1
18,61,55,1,1,1,1
13,73,11,1,1,1,1
42,271,153,1,1,1,1
262,4917,189,1,1,1,1
2,6,13,1,1,1,1
0,2,0,0,0,0,0
1,6,33,1,1,1,1
0,2,2,0,1,0,1
1,3,0,1,0,0,1
0,3,0,0,0,0,0
6,6,0,1,0,0,1
135,644,377,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
5,15,24,1,1,1,1
0,4,0,0,0,0,0
3,8,15,1,1,1,1
15,47,8,1,1,1,1
0,2,0,0,0,0,0
0,11,1,0,1,0,1
0,2,1,0,1,0,1
0,1,0,0,0,0,0
0,16,0,0,0,0,0
0,1,0,0,0,0,0
0,4,0,0,0,0,0
4,2,14,1,1,1,1
0,1,0,0,0,0,0
1,36,5,1,1,1,1
9,37,0,1,0,0,1
0,2,0,0,0,0,0
0,7,3,0,1,0,1
41,57,30,1,1,1,1
6,0,0,0,0,0,0
4,4,7,1,1,1,1
1,6,1,1,1,1,1
3,0,0,0,0,0,0
0,5,0,0,0,0,0
1,0,0,0,0,0,0
1,1,0,1,0,0,1
84,295,7,1,1,1,1
2,0,0,0,0,0,0
0,0,1,0,0,0,0
0,2,2,0,1,0,1
0,10,0,0,0,0,0
0,0,1,0,0,0,0
4,48,3,1,1,1,1
0,1,0,0,0,0,0
9,2,62,1,1,1,1
0,6,0,0,0,0,0
75,221,212,1,1,1,1
70,580,239,1,1,1,1
10,7,6,1,1,1,1
0,1,0,0,0,0,0
26,113,16,1,1,1,1
0,3,0,0,0,0,0
47,77,0,1,0,0,1
24,2,1,1,1,1,1
0,2,0,0,0,0,0
4,13,1,1,1,1,1
46,65,23,1,1,1,1
4,11,0,1,0,0,1
0,4,2,0,1,0,1
0,5,0,0,0,0,0
0,19,0,0,0,0,0
6,14,16,1,1,1,1
0,4,0,0,0,0,0
0,0,12,0,0,0,0
12,21,15,1,1,1,1
12,39,53,1,1,1,1
7,53,5,1,1,1,1
5,3,0,1,0,0,1
0,13,0,0,0,0,0
0,0,3,0,0,0,0
0,3,0,0,0,0,0
0,8,0,0,0,0,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
1,0,0,0,0,0,0
14,38,4,1,1,1,1
0,0,1,0,0,0,0
9,9,0,1,0,0,1
0,2,0,0,0,0,0
0,5,1,0,1,0,1
133,1254,967,1,1,1,1
6,17,3,1,1,1,1
134,116,199,1,1,1,1
0,11,6,0,1,0,1
0,6,0,0,0,0,0
0,1,0,0,0,0,0
305,1721,86,1,1,1,1
0,4,0,0,0,0,0
72,250,118,1,1,1,1
0,11,0,0,0,0,0
2,4,0,1,0,0,1
1,5,0,1,0,0,1
0,2,2,0,1,0,1
4,14,0,1,0,0,1
0,1,0,0,0,0,0
183,65,0,1,0,0,1
0,7,0,0,0,0,0
596,1351,328,1,1,1,1
21,38,121,1,1,1,1
0,11,0,0,0,0,0
0,6,0,0,0,0,0
6,2,18,1,1,1,1
199,821,111,1,1,1,1
4,0,0,0,0,0,0
0,2,0,0,0,0,0
5,170,60,1,1,1,1
0,3,1,0,1,0,1
6,44,24,1,1,1,1
0,4,0,0,0,0,0
0,1,0,0,0,0,0
1,9,0,1,0,0,1
64,140,55,1,1,1,1
10,23,0,1,0,0,1
9,17,0,1,0,0,1
1,5,0,1,0,0,1
3,18,6,1,1,1,1
1,0,0,0,0,0,0
0,50,3,0,1,0,1
0,2,12,0,1,0,1
0,4,4,0,1,0,1
0,5,1,0,1,0,1
4,16,0,1,0,0,1
0,2,2,0,1,0,1
3,4,1,1,1,1,1
0,46,0,0,0,0,0
0,18,0,0,0,0,0
9,8,1,1,1,1,1
49,33,370,1,1,1,1
3,55,5,1,1,1,1
390,1007,151,1,1,1,1
4,2,0,1,0,0,1
0,0,4,0,0,0,0
12,81,47,1,1,1,1
1,1,0,1,0,0,1
197,420,468,1,1,1,1
31,95,54,1,1,1,1
0,10,0,0,0,0,0
10,6,0,1,0,0,1
121,784,266,1,1,1,1
0,2,2,0,1,0,1
0,16,0,0,0,0,0
1,0,0,0,0,0,0
0,5,0,0,0,0,0
1,1,2,1,1,1,1
0,6,0,0,0,0,0
32,71,0,1,0,0,1
0,1,0,0,0,0,0
15,20,74,1,1,1,1
2,9,6,1,1,1,1
0,37,2,0,1,0,1
0,1,0,0,0,0,0
13,122,58,1,1,1,1
14,41,24,1,1,1,1
11,86,56,1,1,1,1
0,5,0,0,0,0,0
0,48,0,0,0,0,0
42,38,27,1,1,1,1
48,8,1,1,1,1,1
0,23,0,0,0,0,0
753,1871,1270,1,1,1,1
4,13,0,1,0,0,1
0,1,0,0,0,0,0
8,3,0,1,0,0,1
87,188,63,1,1,1,1
0,1,0,0,0,0,0
2,26,0,1,0,0,1
0,4,5,0,1,0,1
0,1,0,0,0,0,0
8,28,0,1,0,0,1
0,1,0,0,0,0,0
4,6,1,1,1,1,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
46,60,3,1,1,1,1
4,2,0,1,0,0,1
42,6,5,1,1,1,1
0,9,0,0,0,0,0
0,22,0,0,0,0,0
2,1,1,1,1,1,1
0,0,3,0,0,0,0
0,4,0,0,0,0,0
47,129,8,1,1,1,1
17,6,1,1,1,1,1
0,5,0,0,0,0,0
10,8,6,1,1,1,1
160,557,110,1,1,1,1
5,83,69,1,1,1,1
2,2,2,1,1,1,1
0,4,0,0,0,0,0
0,2,0,0,0,0,0
1,22,0,1,0,0,1
0,17,12,0,1,0,1
0,1,4,0,1,0,1
0,1,0,0,0,0,0
19,8,12,1,1,1,1
5,14,13,1,1,1,1
312,341,67,1,1,1,1
24,133,10,1,1,1,1
0,4,0,0,0,0,0
1,0,3,0,0,1,1
2,98,16,1,1,1,1
0,3,0,0,0,0,0
0,16,0,0,0,0,0
0,49,6,0,1,0,1
0,98,37,0,1,0,1
0,64,4,0,1,0,1
0,5,0,0,0,0,0
4,1,3,1,1,1,1
2,28,192,1,1,1,1
217,283,62,1,1,1,1
0,3,1,0,1,0,1
280,434,258,1,1,1,1
3,67,201,1,1,1,1
0,14,6,0,1,0,1
0,9,0,0,0,0,0
0,1,0,0,0,0,0
9,6,13,1,1,1,1
2,0,0,0,0,0,0
162,177,70,1,1,1,1
15,15,13,1,1,1,1
28,278,81,1,1,1,1
0,8,1,0,1,0,1
20,312,0,1,0,0,1
0,0,2,0,0,0,0
