"Organization","DynCount","FuncCount","DecCount"
mamrhein,"1","13","32"
managedbyq,"4","6","5"
ManageIQ,"230","1153","754"
manahl,"42","298","267"
manashmndl,"3","21","4"
manasRK,"1","3","0"
manatools,"6","2","27"
mancellin,"8","69","79"
mangaki,"5","57","8"
MangoMangoDevelopment,"22","241","13"
Mangopay,"29","10","28"
ManiacalLabs,"73","279","77"
manicmaniac,"6","3","17"
maniero,"1","5","1"
manish-sethi,"1","25","13"
manishtomar,"2","7","1"
manjaro,"6","12","8"
manjitkumar,"3","5","0"
manly-man,"10","41","57"
manns,"27","30","1"
manolomartinez,"6","4","0"
manosim,"8","3","2"
manthansharma,"1","11","0"
mantidproject,"270","819","879"
Manu343726,"2","20","28"
manumathewthomas,"1","5","5"
manuvarkey,"2","3","0"
Manwe56,"5","12","8"
ManyFace,"3","2","2"
manyunkai,"17","4","1"
mapado,"2","11","24"
maparent,"5","5","9"
mapbox,"9","117","43"
mapeveri,"7","10","4"
mapfish,"13","8","5"
mapgears,"25","4","27"
maphy-psd,"2","10","3"
mapillary,"8","73","1"
mapio,"2","15","0"
Maplecroft,"6","16","16"
mapler,"6","5","5"
maplesond,"5","4","5"
mapnik,"116","103","0"
maposmatic,"1","5","4"
mapproxy,"14","23","9"
mapr-demos,"2","9","30"
mapseed,"37","28","14"
mapsme,"8","153","78"
maqnius,"3","10","11"
mar10,"16","20","4"
mar77i,"3","10","7"
mara,"9","21","0"
maralla,"7","34","32"
maraoz,"4","69","18"
Maratyszcza,"7","39","28"
maraujop,"3","18","2"
marazt,"1","5","0"
MarcBS,"12","6","0"
marcecj,"37","13","0"
Marcello-Sega,"4","19","26"
marcelm,"3","9","15"
marcelobelli,"9","2","2"
marcelveldt,"2","17","11"
marcgibbons,"16","9","0"
marchon,"5","2","1"
marcindulak,"2","19","0"
marcomusy,"3","2","0"
marcopaz,"4","9","7"
marcopompili,"4","1","0"
marcosfede,"2","155","11"
marcosschroh,"1","4","9"
marcus67,"14","1","0"
marcusmoller,"12","63","5"
MarcusOlivecrona,"1","56","2"
marcwebbie,"3","24","2"
marcy-terui,"5","1","1"
marczellm,"12","11","17"
mardiros,"45","169","17"
mardix,"12","20","30"
marekbecka,"2","6","3"
MarekSuchanek,"11","7","23"
Marginal,"6","23","0"
marianoguerra,"3","12","4"
marianotepper,"1","33","9"
marinho,"246","296","79"
marinkaz,"4","63","5"
mariocesar,"22","22","14"
mariolamacchia,"2","1","0"
mariolukas,"15","10","2"
marionette-tg,"1","3","1"
marionleborgne,"3","14","12"
marios-zindilis,"3","13","274"
mariosky,"17","19","13"
mariusvniekerk,"1","8","0"
mark-me,"63","182","86"
mark-r-g,"4","15","1"
markcaudill,"1","1","0"
markfasheh,"7","1","0"
markfinger,"8","5","27"
markgw,"33","328","141"
marklescroart,"25","42","11"
markokr,"33","25","0"
markovianhq,"2","30","18"
markovmodel,"129","310","356"
markreidvfx,"8","43","139"
markriedl,"3","13","0"
markruys,"1","5","0"
markstory,"2","50","28"
MarkusH,"6","3","13"
markuskiller,"4","16","2"
MarkUsProject,"2","7","0"
markusressel,"2","1","6"
markwal,"2","6","0"
Maronato,"29","9","43"
marook,"7","34","60"
marplatense,"14","1","0"
marrow,"117","75","81"
marseneault,"2","2","0"
marshallward,"5","35","1"
marshmallow-code,"67","44","34"
marteinn,"9","13","5"
marten-de-vries,"2","15","4"
MartialD,"46","99","52"
martin-green,"141","191","213"
martin-helmich,"2","1","0"
martinblech,"11","115","0"
martinda,"1","4","1"
MartinHjelmare,"136","462","1781"
martinjungblut,"3","2","2"
martinkosir,"7","3","15"
martinling,"9","144","110"
martinohanlon,"7","49","110"
martinpilat,"2","21","0"
martinpitt,"6","40","25"
MartinPyka,"11","80","13"
martinrusev,"8","5","1"
martinsmid,"4","2","2"
MartinThoma,"13","364","15"
martmists,"1","7","25"
martolini,"1","9","15"
martomo,"1","8","0"
Martoni,"5","19","105"
MartyMacGyver,"1","1","1"
maru,"3","12","1"
marvin-ai,"11","20","24"
marvinpinto,"30","80","13"
MarvinTeichmann,"3","65","0"
marvis,"5","6","0"
masamitsu-murase,"26","4","10"
masashi-y,"2","151","37"
maschwanden,"10","41","12"
masmu,"12","14","75"
masneyb,"4","2","0"
masom,"13","4","1"
Masood-M,"39","14","5"
masroore,"2","6","2"
mass-project,"2","9","95"
masschallenge,"40","139","178"
massgo,"8","36","34"
massgov,"10","52","55"
MassimoLauria,"16","84","87"
massmutual,"10","12","30"
MasterFacilityList,"11","41","17"
MasterKale,"5","1","0"
masterkeywikz,"10","73","3"
mastro35,"7","3","6"
matagus,"1","19","10"
MatchmakerExchange,"7","15","11"
mate-desktop,"8","19","3"
matejsuchanek,"4","40","48"
materials-commons,"45","78","192"
MaterialsDiscovery,"10","188","141"
materialsproject,"52","572","334"
materialsvirtuallab,"53","120","88"
mateuszmalinowski,"2","10","0"
math-a3k,"14","9","1"
matham,"70","204","59"
mathause,"6","7","17"
mathben,"1","38","13"
mathead,"8","1","12"
mathebox,"8","14","5"
mathewmarcus,"11","3","2"
mathewmeconry,"1","1","0"
mathialo,"2","1","0"
mathiasbc,"1","2","0"
mathiasertl,"50","94","54"
mathLab,"207","232","606"
mathom,"6","3","0"
matiasb,"8","3","5"
Matir,"2","7","15"
matkuki,"13","6","0"
matllubos,"92","27","21"
matousc89,"1","5","0"
matpalm,"1","3","0"
matplotlib,"5","42","6"
matpow2,"7","26","50"
matrix-org,"65","1381","128"
MatrixAI,"1","6","0"
matt-42,"2","4","0"
matt-graham,"1","12","6"
matt2005,"2","2","0"
mattaw,"286","81","99"
mattbernst,"8","69","1"
MattBroach,"2","3","0"
mattcl,"11","1","0"
mattdennewitz,"1","3","0"
matted,"3","7","0"
matteocargnelutti,"15","1","6"
matternet,"37","63","25"
mattesCZ,"13","22","5"
mattfinnell,"2","2","0"
mattgreen,"1","12","6"
mattHawthorn,"4","4","10"
matthayes,"1","1","0"
matthew-brett,"5","68","45"
matthewelse,"1","9","3"
matthewgilbert,"1","1","1"
MatthewWilkes,"2","3","3"
matthias-k,"5","41","1"
matthiaskoenig,"14","16","31"
matthiasplappert,"16","33","26"
MatthieuDartiailh,"1","9","5"
matthijsvk,"23","385","68"
matthisk,"7","16","7"
matthoskins1980,"1","1","1"
MattiasFredriksson,"2","11","0"
mattiaslinnap,"2","7","2"
mattja,"2","8","0"
mattjj,"11","236","175"
mattjmorrison,"32","57","0"
mattloper,"49","73","9"
mattmacy,"1","3","0"
mattmurch,"1","1","0"
MattNolanLab,"16","3","60"
mattpap,"1","1","0"
MattParr,"19","24","20"
mattrobenolt,"38","30","34"
mattupstate,"25","71","47"
mattya,"1","2","0"
maurermj08,"11","5","4"
mauriceling,"4","121","0"
mauroalberti,"2","32","10"
Maverun,"2","45","4"
mavrix93,"22","115","19"
maweigert,"24","187","23"
max00xam,"19","40","12"
maxamillion,"1","4","0"
maxcountryman,"9","12","3"
maxcutler,"25","2","1"
maxentile,"1","8","0"
maxfischer2781,"38","36","47"
maxgalbu,"6","4","9"
maxgutman,"1","1","1"
MaxHalford,"3","68","11"
maxicecilia,"11","5","4"
maxiee,"2","6","0"
maxim-s-barabash,"2","28","0"
maxim5,"18","135","21"
maximebf,"3","21","9"
MaximeGir,"1","1","12"
maximeh,"2","1","5"
maximilianhurl,"1","1","2"
maximinus,"2","12","19"
maximkulkin,"14","34","2"
maximsch2,"5","41","3"
MaxInGaussian,"18","103","0"
maxisoft,"1","14","19"
MaxIV-KitsControls,"1","4","1"
maxking,"7","3","13"
maxkrivich,"1","6","1"
maxmalysh,"3","3","0"
maxme,"3","17","1"
maxmind,"7","6","3"
maxosprojects,"2","9","0"
maxpumperla,"6","74","20"
maxscheurer,"1","11","17"
maxtepkeev,"7","9","0"
mayaculpa,"1","1","0"
mayeranalytics,"24","21","39"
mayeut,"2","14","56"
mayfield,"9","130","39"
mayukh18,"2","33","0"
mazaclub,"46","153","72"
mazvv,"8","41","307"
mbachry,"2","8","3"
mback2k,"1","1","5"
mbakker7,"1","7","0"
mbarbon,"1","5","0"
mbayon,"217","365","143"
mbdevpl,"4","19","4"
mbdriscoll,"3","16","4"
mbedmicro,"5","128","178"
mbevilacqua,"1","2","8"
mbeyeler,"3","20","2"
mbi,"47","12","9"
mbj4668,"15","67","0"
mblayman,"1","1","25"
mblondel,"3","5","0"
mbourqui,"27","17","23"
mbr,"54","57","66"
mbriliauskas,"2","1","8"
mbrukman,"1","7","19"
mbuesch,"3","11","15"
mburakergenc,"19","84","24"
mbusb,"20","50","44"
mbway,"10","78","8"
mc-robinson,"1","3","0"
mc706,"3","6","0"
mcallistersean,"3","11","12"
mcalus3,"7","12","1"
mcchae,"1","3","0"
mcdallas,"6","8","26"
mcdeoliveira,"3","11","9"
mcecchi,"67","106","124"
mcedit,"14","50","42"
mcellteam,"7","2","4"
mcfunley,"10","16","2"
mcgachey,"183","444","570"
mcgid,"3","2","0"
McGill-DMaS,"3","10","0"
mcgill-robotics,"10","24","22"
McGillX,"5","17","10"
mcgonagle,"575","103","172"
mchristopher,"125","229","51"
mchro,"2","4","0"
mchwalisz,"1","3","0"
mckinziebrandon,"11","37","32"
mcldev,"2","16","1"
mcleonard,"9","39","9"
mcmcplotlib,"23","53","13"
mcneela,"17","25","26"
mcocdawc,"1","30","22"
mcrisc,"2","13","2"
mcrowson,"5","12","0"
mcrute,"14","17","47"
mcs07,"26","126","92"
McStasMcXtrace,"8","70","37"
Mctigger,"4","44","0"
MD-Studio,"4","240","171"
mdaal,"2","4","0"
MDAnalysis,"75","187","101"
mdaus,"5","14","3"
mdavidsaver,"10","33","5"
mdavoodi,"1","2","0"
mdda,"1","52","0"
mdeff,"46","311","16"
mdelhoneux,"7","21","0"
mdevaev,"11","39","90"
mdickinson,"7","66","24"
mdiener21,"1","62","6"
mdiller,"1","31","59"
mdklatt,"1","4","0"
mdn,"55","34","42"
mdorn,"6","2","0"
mdrasmus,"30","238","0"
mdredze,"8","3","2"
mdshw5,"3","34","5"
mdsina,"44","22","57"
mdsol,"17","9","16"
mdtraj,"13","127","20"
mduggan,"3","8","0"
mdutkin,"12","13","31"
mdwhatcott,"2","29","10"
mdzhang,"1","2","8"
ME-ICA,"67","329","94"
meadowfrey,"1","5","46"
MeanEYE,"19","35","9"
mechanicalgirl,"1","1","0"
MechanicalSoup,"4","5","2"
MechanisM,"1","1","0"
mechaphish,"3","17","2"
meco-group,"10","67","0"
medbenali,"6","28","12"
medeor413,"5","57","3"
mEDI-S,"5","11","0"
MediaBrowser,"7","12","9"
mediachain,"3","4","0"
MediaCrush,"9","18","10"
mediafactory,"103","94","120"
MediaKraken,"13","51","192"
medialab,"4","56","6"
MediaMath,"31","12","17"
mediapublic,"2","4","1"
mediatum,"73","330","247"
mediawiki-utilities,"19","172","62"
MediffRobotics,"2","24","5"
meebo,"7","3","0"
meeee,"1","8","3"
meejah,"22","212","41"
meerkat-code,"3","2","2"
MeeseeksBox,"1","10","7"
meetmangukiya,"1","1","0"
MeetMe,"2","2","12"
meetshah1995,"4","13","0"
mefyl,"54","44","81"
MegaMark16,"1","4","0"
megbedell,"1","9","0"
Mego,"1","10","3"
mehcode,"6","10","12"
mehtapgundogan,"49","72","14"
meine-stadt-transparent,"10","24","14"
meituan,"1","2","1"
Mekire,"3","17","0"
mekler,"3","4","0"
melinath,"7","10","4"
melizalab,"6","24","13"
melonproject,"1","6","3"
melphi,"94","52","144"
meltwater,"3","6","4"
memento7,"2","10","9"
mementum,"220","123","19"
memespring,"2","1","2"
memetalk,"1","15","0"
memex-explorer,"2","45","44"
memmett,"12","27","1"
memray,"6","90","2"
memsql,"7","23","0"
Mendeley,"5","45","121"
mendersoftware,"2","47","9"
menegazzo,"40","4","42"
meng89,"15","27","47"
MengGuo,"9","19","0"
mengqvist,"3","11","0"
mengskysama,"6","5","0"
MenloAthertonCoding,"8","1","4"
menpo,"3","63","37"
mentum,"7","38","8"
meolu,"4","8","6"
meraki,"2","21","0"
meraki-analytics,"48","146","331"
merantix,"6","18","12"
merdahl,"5","11","3"
merelinguist,"4","4","22"
meric,"6","6","7"
MerlijnWajer,"10","24","0"
merll,"25","151","106"
merqurio,"2","5","22"
MerrimanLab,"2","3","0"
mertyildiran,"1","15","13"
merwaaan,"1","9","0"
mesarpe,"2","5","0"
mesonbuild,"38","102","74"
mesosphere,"9","498","53"
messagebird,"3","6","46"
messense,"6","5","6"
metabrainz,"29","169","142"
metacademy,"3","67","5"
metachris,"55","19","49"
metacloud,"12","52","147"
metacontainer,"6","2","3"
metagenomics,"1","1","0"
metagriffin,"15","35","3"
metajack,"2","2","0"
metalix00,"1","9","1"
METASPACE2020,"3","74","36"
Metatab,"1","16","9"
meteokid,"4","8","0"
meteorcloudy,"151","1231","324"
meteozond,"17","6","23"
metglobal,"8","5","0"
metomi,"35","44","22"
metrasynth,"1","10","0"
mewwts,"3","9","1"
meyt,"17","25","37"
Mezgrman,"2","4","16"
mezz64,"9","46","307"
mfcloud,"6","55","11"
mfichman,"4","12","5"
mfiers,"9","21","2"
mfish38,"1","9","5"
mfouesneau,"15","15","20"
mfuentesg,"1","10","15"
mfussenegger,"4","49","9"
MG-RAST,"5","23","0"
mgaitan,"33","49","25"
mgard,"1","36","13"
mgba-emu,"13","9","78"
mgedmin,"9","6","1"
mgk,"4","8","11"
mgood,"8","19","5"
mgoubran,"2","10","0"
mgraffg,"3","102","8"
mgrijalva,"3","3","0"
mgrouchy,"10","6","1"
mgrp,"8","11","0"
mgymrek,"2","50","0"
mhallsmoore,"2","8","19"
mhammell-laboratory,"1","7","0"
mher,"9","11","33"
mhils,"1","3","7"
mhite,"2","1","0"
mhoffman,"8","13","2"
mhogg,"2","10","0"
mholgatem,"2","13","2"
mhri,"3","2","0"
mhterres,"1","16","0"
mhvk,"19","16","74"
mianos,"1","33","8"
mibexsoftware,"3","27","41"
mic159,"2","1","0"
Mic92,"4","6","6"
micahflee,"29","43","138"
micahhausler,"5","88","39"
MicBrain,"18","8","7"
mice-software,"25","71","97"
Michael-F-Bryan,"1","5","11"
michael-lazar,"22","47","26"
michael135,"3","5","2"
MichaelAquilina,"1","20","12"
michaelaye,"1","9","63"
michaelbrooks,"7","4","13"
michaelcho,"5","6","11"
michaelerule,"24","250","59"
MichaelGrupp,"10","42","6"
michaelhabeck,"5","15","37"
michaelhays,"3","3","0"
michaelhelmick,"13","2","1"
michaelhenry,"3","8","0"
michaelherold,"1","1","0"
michaelhush,"2","8","2"
michaelkuty,"33","13","28"
michaelliao,"6","27","4"
michaelni,"161","40","63"
michaelschratt,"9","3","16"
MichaelVL,"2","5","2"
micheles,"5","24","21"
michellab,"11","3","17"
michellemorales,"2","114","25"
michhar,"2","3","0"
michigan-com,"2","11","5"
mick88,"1","4","1"
MickaelRigault,"1","9","12"
micolous,"2","45","5"
microelly2,"86","29","0"
MicroFocus,"4","2","3"
microhh,"13","2","0"
micromagnetics,"8","17","5"
MicroMagnum,"62","86","15"
MicronOxford,"10","15","13"
MicroPyramid,"27","32","135"
micropython,"13","17","0"
micropython-IMU,"2","30","70"
Microsoft,"260","499","366"
MicrosoftGenomics,"27","105","110"
microstack-IoT,"2","9","6"
Microvellum,"327","574","591"
midgetspy,"49","2874","52"
Midnighter,"8","52","7"
miezak,"1","2","0"
mifth,"5","45","0"
migasfree,"18","24","105"
mighty-justice,"13","2","9"
miguelcleon,"1","6","1"
miguelgr,"2","4","7"
miguelgrinberg,"58","120","195"
migurski,"1","16","0"
mihneadb,"4","1","2"
miic-sw,"1","2","0"
Miiha,"2","75","9"
Mikadily,"2","3","9"
mike820324,"2","168","77"
mikeboers,"37","89","19"
MikeDacre,"15","16","1"
mikedh,"37","89","38"
mikek,"2","2","29"
mikekap,"14","182","4"
mikeshardmind,"11","73","48"
mikesimos,"30","1","0"
mikesmth,"12","33","42"
mikevb1,"11","12","2"
mikewolfli,"2","1","17"
mikeywaites,"6","3","12"
mikf,"13","439","85"
mikhaildubov,"1","24","1"
miki725,"9","5","12"
MikimotoH,"1","35","2"
MikkelSchubert,"18","179","54"
mikr,"5","24","0"
mikrosimage,"16","15","7"
miku,"16","56","30"
mila,"2","2","0"
mila-udem,"11","115","58"
milankl,"19","12","0"
milesrichardson,"12","5","28"
milhead2,"2","2","18"
miLibris,"27","9","17"
millejoh,"3","4","13"
millerf,"1","1","13"
millighost,"2","58","32"
miloharper,"25","95","141"
Mim0oo,"3","1","4"
mimoralea,"1","6","0"
MinchinWeb,"33","40","34"
mind0n,"3","2","0"
mindbender-studio,"13","68","17"
mindflayer,"3","14","48"
mindgarage,"12","44","28"
mindriot101,"3","3","0"
MindscapeHQ,"21","6","0"
Mindwerks,"4","3","37"
mingchen,"6","3","0"
minggangw,"1","1","0"
minggli,"2","64","45"
mingkaic,"3","7","0"
MingwangLin,"3","6","0"
mingzhou,"7","3","0"
minhhh,"1","15","0"
minillinim,"1","5","0"
mining,"3","5","0"
minio,"1","17","2"
ministryofjustice,"15","34","9"
miniworld-project,"5","86","51"
minixalpha,"20","41","4"
minj,"5","16","0"
minlexx,"1","1","1"
minolin,"7","18","0"
MinoMino,"7","12","51"
minrk,"10","7","22"
minus7,"2","3","0"
minutelab,"6","3","0"
minux,"1","7","0"
miohtama,"2","11","0"
miracle2k,"9","53","10"
miraculixx,"4","10","10"
miraheze,"2","2","0"
Mirantis,"13","68","65"
mirjalil,"1","15","0"
mirnylab,"12","166","17"
mirror,"1","11","3"
mirskytech,"2","6","7"
miRTop,"2","34","0"
mirumee,"5","15","13"
MisanthropicBit,"5","2","24"
Miserlou,"18","38","16"
misfo,"1","2","0"
mishbahr,"51","11","37"
mislavcimpersak,"10","9","28"
misli,"21","8","23"
miso-belica,"14","24","56"
MISP,"7","46","8"
MISS3D,"1","13","0"
mission-liao,"67","39","42"
MissionCriticalCloud,"57","34","50"
missionpinball,"43","290","145"
MisterTea,"1","4","6"
mistio,"55","136","26"
mit-cml,"1","2","0"
mit-crpg,"13","137","205"
mit-dci,"1","4","3"
mit-ll,"1","17","28"
mit-plv,"1","36","0"
MitalAshok,"7","1","17"
mitar,"10","2","2"
MitchellChu,"13","2","4"
mitchellrj,"13","21","17"
MitchTalmadge,"69","68","11"
mitdbg,"73","125","97"
mitenjain,"1","157","18"
mithro,"35","20","1"
miti0,"1","14","31"
MITMotorsports,"6","1","0"
mitmproxy,"181","255","197"
mitmul,"8","43","4"
mitocw,"458","1023","1324"
mitodl,"208","541","334"
mitoNGS,"8","27","6"
mitre,"4","50","10"
mitschabaude,"11","276","23"
mitshell,"30","97","1"
mitsuhiko,"594","1153","639"
mittagessen,"1","68","0"
miusuncle,"1","9","0"
mivade,"2","21","11"
mivok,"1","8","0"
mixcloud,"27","17","9"
mixja,"29","14","4"
mixxorz,"2","10","3"
miyakogi,"10","61","100"
miyosuda,"8","182","38"
miyuchina,"17","49","23"
MizukiSonoko,"1","8","0"
mjbommar,"4","2","0"
mjcaley,"10","5","17"
mjdorma,"17","12","8"
mjirik,"12","19","4"
MJL85,"2","2","0"
mjocean,"8","7","7"
mjs,"1","1","0"
mjs7231,"17","68","43"
mjumbewu,"8","15","27"
mjutzi,"1","33","12"
mk23,"3","3","21"
mk270,"1","7","0"
mkalioby,"4","2","0"
mKaloer,"1","4","4"
mkasa,"2","26","46"
mkdocs,"7","30","12"
mkheirkhah,"6","7","0"
MKLab-ITI,"1","48","0"
mknecht,"3","3","4"
mknx,"12","16","0"
mkoistinen,"3","1","3"
mkollaro,"1","17","3"
mkomitee,"1","2","1"
mkorpela,"7","11","29"
mkouhei,"2","3","1"
mkoura,"14","40","16"
mkroutikov,"8","6","2"
mkwiatkowski,"19","79","0"
ml31415,"5","17","29"
mlang,"3","9","1"
mlaprise,"3","16","0"
mlavin,"16","36","28"
mlbench,"6","49","7"
mldbai,"5","22","121"
mlenzen,"7","17","11"
mleoking,"12","2","28"
MLnick,"3","9","28"
mlouielu,"1","18","6"
mlperf,"178","2168","1031"
MLTSHP,"10","12","68"
mlufei,"2","3","42"
mlwithtf,"5","70","19"
mmaelicke,"2","3","25"
mmagnus,"6","44","0"
mmaheu,"1","27","57"
mmaire,"2","31","0"
MManojManu,"6","8","0"
mmathioudakis,"2","48","0"
mmc-tudelft,"2","2","0"
mmccoo,"11","36","7"
mmcgill,"3","19","4"
mmcloughlin,"2","6","6"
mmerickel,"2","5","0"
mmgen,"42","83","34"
mmlr,"2","12","2"
mmmonk,"1","7","0"
mmohrhard,"1","3","21"
mmolero,"9","1","4"
mmoya,"9","3","0"
mmp2,"28","64","16"
mmulazzani,"5","21","1"
mnaberez,"2","2","0"
mnach,"3","5","2"
mne-tools,"33","325","188"
mnick,"18","47","22"
mnieber,"7","50","24"
mniip,"5","10","0"
mnmelo,"1","1","0"
mnooner256,"1","4","0"
mnot,"10","25","7"
mnubo,"49","73","622"
moagstar,"1","13","0"
moberweger,"15","8","58"
mobify,"1","8","10"
moble,"1","44","28"
mobolic,"1","1","1"
MobProgramming,"2","27","9"
mocco,"2","3","0"
moccu,"4","3","4"
mocnik-science,"1","26","1"
mocobeta,"3","6","0"
moddevices,"1","20","1"
modelblocks,"9","129","0"
modera,"1","136","11"
ModernMT,"3","45","44"
modesttree,"7","34","9"
modeswitch,"1","2","0"
Modified-MW-DF,"3","51","8"
modlinltd,"12","8","7"
modm-io,"4","77","26"
modoboa,"116","123","234"
modrzew,"4","31","5"
Moe-Team,"7","38","1"
moelius,"5","16","4"
mogoweb,"2","12","0"
Moguri,"6","4","1"
mohamedkeid,"4","8","4"
mohanrex,"1","4","3"
mohazahran,"2","32","1"
mohclips,"2","5","0"
mohd-akram,"1","8","1"
MoHD20,"1","4","0"
mohland,"11","2","0"
moira-alert,"6","161","56"
mokshaproject,"30","22","6"
Molecular-Image-Recognition,"16","130","24"
molly,"2","10","0"
mollyproject,"64","75","68"
molmod,"35","208","100"
moloch--,"13","71","279"
molpopgen,"1","59","86"
monacoinproject,"1","38","2"
monaparty,"3","10","1"
monarc99,"3","18","0"
monarch-initiative,"5","37","34"
Monero-Monitor,"7","24","0"
mones88,"3","18","2"
monetizeio,"24","12","22"
moneymaker365,"1","7","1"
mongodb,"67","645","349"
mongodb-labs,"4","116","50"
MongoEngine,"23","70","31"
mongolab,"2","2","3"
monkeylearn,"7","5","12"
monkeython,"7","6","8"
monnierj,"2","8","1"
monolithworks,"1","76","35"
monome,"4","43","12"
monovertex,"5","8","28"
MonroCoury,"4","2","0"
monsieurh,"2","3","7"
monsta-hd,"4","12","2"
mont29,"1","14","1"
MontrealCorpusTools,"66","191","165"
monty5811,"5","25","67"
montylounge,"5","5","4"
monumentum,"1","1","1"
moocowmoo,"11","118","30"
mookrs,"1","3","1"
moonbot,"1","20","5"
Moonlington,"3","5","0"
moonlitesolutions,"1","25","6"
MoonShineVFX,"4","23","3"
moonso,"10","24","30"
moorinteractive,"3","2","0"
mopemope,"25","10","0"
mopidy,"52","250","253"
moqada,"7","8","1"
moraes,"4","16","32"
mordred-descriptor,"30","222","157"
moreati,"1","1","0"
morelab,"87","6","8"
morepath,"30","69","21"
morevnaproject,"1","5","0"
Morgan-Stanley,"76","314","124"
morganbengtsson,"3","3","2"
morganics,"5","47","1"
MorganZhang100,"1","3","0"
Moriadry,"3","12","8"
morinim,"1","6","0"
Morisset,"2","52","0"
morpheby,"4","34","11"
morrissimo,"1","4","0"
morse-talk,"1","12","3"
mortcanty,"44","58","81"
MortimerGoro,"36","110","87"
mortlind,"2","6","20"
morucci,"4","46","9"
moschlar,"30","136","90"
mosdef-hub,"5","104","13"
mosen,"4","36","28"
moses-smt,"9","70","1"
mosesschwartz,"1","14","0"
moskytw,"5","30","0"
mosquito,"10","147","163"
mosra,"15","13","19"
mosser,"1","4","0"
mostafa,"19","7","14"
mostafa-mahmoud,"21","45","41"
Mostafa-Samir,"2","8","3"
MostafaGazar,"25","262","120"
MostAwesomeDude,"8","25","0"
motet,"1","29","0"
mottosso,"13","18","5"
moul,"4","3","1"
moullos,"5","4","11"
mounicmadiraju,"13","10","3"
mountainpenguin,"17","26","0"
mouradmourafiq,"2","16","26"
MoveOnOrg,"44","30","31"
moyaproject,"155","248","251"
mozilla,"1204","3098","3298"
mozilla-iam,"3","7","38"
mozilla-it,"10","36","18"
mozilla-mobile,"13","22","8"
mozilla-releng,"22","230","70"
mozilla-services,"52","178","120"
MozillaSecurity,"97","95","190"
mozillazg,"10","33","38"
mozmar,"8","50","17"
mozvip,"171","254","90"
mp-coder,"3","8","8"
mpaf,"9","39","0"
mpasternak,"7","15","9"
mpatraw,"1","1","0"
MPBA,"3","8","93"
MPC-Berkeley,"1","3","2"
mpdavis,"8","4","0"
mpdehaan,"23","65","12"
mpekalski,"5","69","0"
mpenning,"2","4","3"
mph-,"29","34","56"
mpi-sws-rse,"24","186","1"
MPIB,"17","20","4"
mpicard,"2","10","7"
mpihlak,"13","21","0"
mpkato,"4","135","33"
mplanchard,"2","1","2"
mpld3,"8","33","12"
mpolden,"5","10","5"
mPowering,"15","58","63"
mppmu,"3","55","6"
mps-gmbh,"6","3","0"
mps-youtube,"10","77","28"
mpsilfve,"2","37","0"
mpurg,"1","33","10"
mqingyn,"20","7","14"
MR-algorithms,"2","5","0"
Mr-F,"15","16","30"
mrachinskiy,"16","35","13"
MrAlex94,"554","1470","480"
mrbeam,"33","34","63"
MrBhendel,"1","2","6"
mrDoctorWho,"38","38","28"
mre,"2","62","13"
mredar,"1","6","2"
